-0.064,0.123,1.010,-0.061,-1.160,7.019
-0.073,0.134,1.008,-0.977,-1.221,7.324
-0.077,0.147,1.005,-0.854,-0.183,7.568
-0.078,0.178,1.006,0.488,1.038,7.690
-0.074,0.149,0.986,2.747,2.258,8.057
-0.070,0.157,0.976,3.662,3.601,7.385
-0.066,0.156,0.974,3.113,4.028,6.409
-0.060,0.149,0.975,2.808,4.211,4.883
-0.057,0.152,0.971,1.587,3.479,3.174
-0.056,0.151,0.971,0.244,2.319,1.770
-0.058,0.153,0.970,-0.671,1.587,0.854
-0.059,0.155,0.967,-0.122,1.404,0.244
-0.059,0.150,0.974,1.221,1.892,0.183
-0.060,0.144,0.977,2.686,2.380,0.122
-0.060,0.136,0.977,3.845,2.808,0.061
-0.059,0.131,0.979,4.028,3.296,0.244
-0.057,0.133,0.984,3.845,4.028,0.732
-0.057,0.131,0.989,4.028,4.395,1.160
-0.057,0.128,0.984,4.517,4.517,1.343
-0.055,0.123,0.987,4.761,4.700,1.465
-0.052,0.122,0.984,4.333,4.456,2.014
-0.049,0.123,0.981,3.601,3.967,2.563
-0.047,0.130,0.983,3.113,3.479,2.869
-0.048,0.135,0.981,2.808,2.686,3.113
-0.050,0.138,0.981,2.686,2.014,3.052
-0.053,0.138,0.981,2.625,1.465,2.869
-0.054,0.137,0.985,2.625,1.221,2.441
-0.057,0.138,0.985,2.197,1.099,2.136
-0.059,0.141,0.987,2.136,1.404,1.831
-0.056,0.142,0.993,2.441,1.892,2.014
-0.057,0.139,0.996,3.235,2.014,2.136
-0.058,0.137,0.993,3.845,2.563,2.441
-0.056,0.139,0.992,3.357,3.052,2.747
-0.052,0.144,0.989,2.686,3.540,2.869
-0.047,0.144,0.984,2.869,3.784,2.686
-0.041,0.141,0.977,3.418,3.967,2.686
-0.035,0.140,0.970,3.418,3.845,2.319
-0.030,0.139,0.971,3.113,3.174,1.953
-0.028,0.139,0.971,3.296,2.258,1.526
-0.031,0.137,0.974,3.479,1.221,1.465
-0.034,0.133,0.983,3.723,0.122,1.038
-0.043,0.128,0.988,3.906,-0.916,0.671
-0.049,0.123,0.999,3.723,-1.404,0.610
-0.058,0.127,1.001,2.747,-1.099,0.854
-0.064,0.126,1.005,2.563,-0.549,1.526
-0.068,0.129,1.006,2.686,0.427,2.258
-0.068,0.130,1.007,2.502,1.892,2.563
-0.065,0.130,1.007,2.930,3.540,2.991
-0.061,0.133,1.003,2.808,4.517,2.991
-0.055,0.135,1.001,2.869,5.188,2.991
-0.049,0.137,1.000,3.357,5.371,2.991
-0.046,0.137,0.993,3.845,5.005,2.930
-0.044,0.134,0.988,3.845,4.456,2.625
-0.042,0.137,0.982,3.662,3.845,2.380
-0.041,0.137,0.976,3.235,3.479,2.014
-0.039,0.141,0.977,2.991,2.808,1.770
-0.041,0.141,0.977,2.991,2.136,1.770
-0.043,0.134,0.984,3.479,1.343,1.770
-0.046,0.127,0.987,3.174,0.610,1.587
-0.051,0.127,0.986,2.075,0.366,1.526
-0.053,0.132,0.988,0.793,0.549,1.648
-0.054,0.135,0.992,0.610,1.160,1.953
-0.055,0.136,0.993,1.221,1.770,2.197
-0.057,0.136,0.993,2.380,2.014,2.563
-0.058,0.135,0.993,2.747,2.502,2.625
-0.058,0.134,0.993,2.625,2.930,2.747
-0.058,0.140,0.989,2.808,3.235,2.747
-0.056,0.144,0.984,2.930,3.662,2.869
-0.052,0.145,0.986,3.479,3.906,3.052
-0.048,0.141,0.981,4.211,4.028,3.113
-0.045,0.139,0.979,4.456,3.784,2.747
-0.042,0.137,0.977,3.906,3.113,2.136
-0.043,0.135,0.978,3.052,2.319,1.526
-0.042,0.135,0.981,2.441,1.526,1.099
-0.046,0.134,0.981,2.380,0.732,0.977
-0.048,0.132,0.982,2.380,0.366,0.977
-0.052,0.127,0.991,2.502,0.366,1.099
-0.056,0.122,1.000,2.441,0.549,1.404
-0.060,0.121,0.997,2.075,0.732,1.648
-0.062,0.127,1.001,1.587,1.160,1.953
-0.063,0.130,1.006,1.892,1.770,2.686
-0.063,0.128,1.003,2.808,2.502,2.930
-0.060,0.130,1.000,3.235,3.235,3.479
-0.054,0.134,0.993,3.174,3.967,3.540
-0.049,0.135,0.989,3.296,4.211,3.540
-0.044,0.137,0.981,3.601,4.028,3.479
-0.040,0.139,0.974,3.601,3.784,3.479
-0.036,0.140,0.970,3.784,3.174,3.113
-0.032,0.138,0.969,3.845,2.747,2.686
-0.031,0.132,0.971,4.150,2.014,2.197
-0.032,0.127,0.971,3.479,1.160,1.953
-0.034,0.126,0.976,2.014,0.488,2.014
-0.040,0.129,0.983,1.221,-0.427,2.258
-0.045,0.129,0.985,1.038,-0.793,2.380
-0.049,0.130,0.986,0.793,-0.305,2.563
-0.050,0.135,0.986,0.793,0.488,2.686
-0.047,0.141,0.989,1.404,1.648,2.808
-0.045,0.142,0.986,2.502,2.441,3.174
-0.043,0.138,0.985,3.357,2.869,3.418
-0.039,0.139,0.982,3.601,3.174,3.357
-0.035,0.142,0.975,3.296,2.808,2.991
-0.030,0.144,0.969,3.235,2.808,2.686
-0.021,0.146,0.967,3.662,2.563,2.258
-0.016,0.142,0.965,4.089,2.075,1.892
-0.011,0.134,0.966,4.517,0.916,1.343
-0.009,0.129,0.965,4.761,-0.244,0.916
-0.010,0.121,0.971,4.089,-1.465,0.854
-0.015,0.119,0.983,3.296,-2.319,0.916
-0.023,0.122,0.990,2.686,-3.052,1.282
-0.034,0.120,0.996,2.441,-3.540,1.709
-0.041,0.125,1.000,2.747,-3.479,1.892
-0.048,0.129,1.004,3.174,-2.686,2.563
-0.052,0.126,1.005,4.089,-2.014,3.052
-0.053,0.127,1.001,4.944,-0.916,3.418
-0.049,0.131,1.000,5.066,0.427,4.028
-0.043,0.136,0.993,5.127,1.282,4.761
-0.036,0.139,0.982,5.737,1.587,5.127
-0.028,0.140,0.972,5.737,1.770,5.432
-0.021,0.145,0.965,5.493,1.343,5.249
-0.017,0.144,0.961,5.554,0.549,4.578
-0.016,0.143,0.960,5.249,-0.671,4.028
-0.019,0.141,0.963,4.944,-1.892,3.418
-0.023,0.139,0.963,4.395,-2.441,2.869
-0.027,0.142,0.964,3.967,-2.686,2.563
-0.028,0.151,0.966,4.089,-2.380,2.441
-0.025,0.149,0.968,5.432,-2.136,2.869
-0.023,0.148,0.969,7.446,-1.770,3.479
-0.019,0.145,0.970,8.606,-1.282,3.967
-0.018,0.149,0.972,9.033,-1.221,4.089
-0.016,0.148,0.974,9.033,-1.648,4.028
-0.018,0.149,0.974,9.216,-1.953,3.784
-0.018,0.141,0.976,8.850,-2.136,3.418
-0.016,0.144,0.975,7.996,-2.380,2.930
-0.015,0.144,0.975,7.080,-2.686,2.563
-0.016,0.147,0.977,6.897,-3.174,2.747
-0.017,0.143,0.982,7.080,-3.662,2.625
-0.020,0.145,0.989,7.874,-4.028,2.441
-0.023,0.139,1.000,8.606,-3.784,2.563
-0.024,0.130,1.005,9.399,-3.845,2.136
-0.031,0.125,1.009,9.094,-3.479,2.075
-0.035,0.125,1.017,8.240,-2.808,2.197
-0.038,0.125,1.019,8.057,-2.258,2.625
-0.037,0.128,1.012,8.240,-1.221,3.235
-0.032,0.129,1.009,8.423,0.610,4.395
-0.023,0.141,1.003,7.874,2.319,5.310
-0.016,0.153,0.998,7.629,3.418,5.859
-0.008,0.161,0.996,7.690,3.662,6.042
-0.005,0.169,0.994,7.385,3.113,5.615
-0.005,0.177,0.990,6.592,1.892,4.456
-0.008,0.185,0.991,5.737,0.610,3.174
-0.017,0.191,1.000,5.981,-0.671,1.770
-0.023,0.185,1.007,6.714,-1.526,0.610
-0.036,0.178,1.018,7.812,-1.892,-0.305
-0.042,0.171,1.032,8.606,-1.770,-0.854
-0.050,0.164,1.044,9.155,-0.977,-1.404
-0.052,0.154,1.052,9.583,0.427,-1.648
-0.054,0.146,1.054,9.399,1.892,-1.587
-0.052,0.144,1.053,8.179,3.418,-1.526
-0.048,0.149,1.047,6.714,4.578,-1.648
-0.038,0.154,1.035,5.859,5.554,-2.014
-0.023,0.160,1.025,5.981,6.165,-2.441
-0.011,0.158,1.016,6.470,6.592,-2.808
-0.002,0.152,1.009,6.348,6.409,-3.113
0.007,0.157,0.991,4.517,5.920,-3.540
0.009,0.161,0.986,3.296,5.737,-4.028
0.012,0.154,0.983,3.235,5.493,-4.211
0.004,0.161,0.974,3.052,4.944,-4.639
0.003,0.165,0.954,2.380,5.249,-4.578
0.008,0.162,0.951,3.235,6.836,-3.967
0.011,0.174,0.947,4.211,8.545,-3.357
0.014,0.174,0.931,4.700,9.338,-2.197
0.018,0.175,0.918,4.395,9.827,-1.343
0.021,0.186,0.906,3.113,9.705,-0.854
0.022,0.193,0.897,1.892,8.789,-1.160
0.011,0.203,0.888,1.038,7.263,-2.075
0.015,0.211,0.892,1.465,6.226,-3.662
0.010,0.210,0.912,2.808,5.371,-5.127
0.005,0.203,0.926,5.188,3.845,-6.653
-0.003,0.191,0.934,7.080,2.136,-8.179
-0.009,0.173,0.939,7.080,0.916,-9.399
-0.012,0.178,0.944,5.859,-0.061,-10.925
-0.012,0.180,0.945,4.517,-0.183,-12.329
-0.006,0.179,0.945,4.272,0.244,-13.855
0.005,0.170,0.945,4.517,1.282,-15.503
0.017,0.170,0.943,4.639,2.502,-16.907
0.031,0.168,0.946,4.944,3.967,-17.395
0.041,0.168,0.968,6.348,5.066,-17.212
0.044,0.173,0.991,7.935,5.188,-16.296
0.045,0.172,1.008,9.460,4.089,-14.771
0.035,0.153,1.007,10.559,2.747,-12.817
0.026,0.154,1.000,8.911,2.197,-11.841
0.027,0.158,1.010,6.104,3.113,-11.780
0.024,0.163,1.000,3.906,4.333,-12.573
0.031,0.162,0.980,3.235,6.226,-14.160
0.039,0.168,0.984,2.502,9.033,-15.198
0.057,0.158,0.972,2.686,11.108,-14.526
0.075,0.151,0.970,3.967,12.207,-13.184
0.085,0.136,0.969,5.615,12.146,-11.169
0.094,0.113,0.976,6.348,10.681,-8.423
0.093,0.098,0.979,5.737,8.423,-5.554
0.084,0.095,0.983,3.418,6.409,-3.357
0.073,0.100,0.985,0.366,5.188,-1.648
0.067,0.106,0.984,-1.587,5.676,-0.427
0.058,0.114,0.981,-1.648,7.629,0.854
0.061,0.118,0.971,-0.793,10.437,2.197
0.070,0.119,0.967,0.793,13.611,3.784
0.079,0.118,0.956,2.930,16.541,5.188
0.086,0.103,0.934,5.249,18.860,6.165
0.109,0.097,0.932,7.019,20.630,7.019
0.117,0.091,0.932,7.446,21.118,7.751
0.129,0.082,0.925,7.080,20.203,8.484
0.133,0.083,0.935,6.470,18.494,8.972
0.133,0.078,0.935,5.981,16.052,9.827
0.126,0.082,0.938,4.944,13.428,10.803
0.116,0.086,0.947,4.028,11.475,12.024
0.103,0.094,0.968,4.150,10.254,13.489
0.089,0.094,0.996,6.165,9.705,14.709
0.073,0.077,1.019,8.545,9.460,15.747
0.052,0.068,1.046,9.705,9.460,16.479
0.030,0.072,1.073,8.667,9.705,17.212
0.014,0.077,1.088,7.019,10.742,18.188
0.005,0.074,1.077,6.042,13.733,18.799
0.010,0.114,1.076,5.859,18.799,19.531
0.035,0.112,1.069,7.751,23.987,20.935
0.066,0.107,1.033,10.742,28.320,22.339
0.100,0.108,1.008,12.695,31.860,23.804
0.140,0.123,1.049,14.709,32.593,25.269
0.170,0.107,1.102,18.127,27.710,26.001
0.159,0.084,1.127,20.935,16.479,25.452
0.113,0.058,1.169,21.179,2.625,23.743
0.051,0.047,1.239,18.311,-11.597,20.569
-0.032,0.024,1.328,15.198,-26.428,16.785
-0.108,0.010,1.385,12.939,-38.757,12.634
-0.183,-0.006,1.414,12.024,-46.997,9.705
-0.240,-0.035,1.415,10.376,-48.218,8.972
-0.272,-0.075,1.391,7.568,-41.870,10.315
-0.301,-0.037,1.320,0.916,-29.114,12.878
-0.286,-0.033,1.210,-5.310,-11.536,19.714
-0.220,-0.001,1.131,-10.559,8.606,28.076
-0.143,0.028,1.067,-12.939,26.978,35.889
-0.058,0.050,0.984,-11.475,39.063,41.443
0.001,0.072,0.937,-7.568,45.105,44.373
0.061,0.063,0.905,-4.028,45.410,44.312
0.100,0.051,0.884,-1.343,39.917,41.016
0.099,0.024,0.891,-1.099,30.396,35.645
0.117,0.047,0.849,-4.883,18.372,28.931
0.077,0.040,0.892,-7.568,7.568,22.888
0.040,0.031,0.904,-8.911,-1.648,18.188
-0.006,0.027,0.913,-8.728,-8.179,14.587
-0.040,0.013,0.935,-7.935,-11.047,12.573
-0.073,0.023,0.949,-7.263,-11.047,11.536
-0.098,0.029,0.970,-5.554,-8.667,11.292
-0.108,0.024,0.988,-2.502,-5.249,11.597
-0.115,0.018,0.985,0.000,-2.197,11.597
-0.112,0.010,0.977,0.061,0.183,11.353
-0.104,0.015,0.974,-1.892,1.892,10.437
-0.102,0.026,0.954,-4.944,2.441,9.277
-0.094,0.060,0.950,-7.874,2.563,8.362
-0.102,0.043,0.902,-9.888,2.319,7.874
-0.120,0.015,0.844,-11.230,2.808,6.775
-0.071,0.061,0.827,-12.939,5.859,4.639
-0.083,0.069,0.820,-12.207,10.681,4.578
-0.049,0.058,0.796,-10.132,14.404,5.981
-0.025,0.043,0.781,-7.629,17.761,7.568
-0.000,0.057,0.789,-9.033,19.653,8.423
0.023,0.052,0.797,-11.719,19.348,8.972
0.040,0.067,0.785,-13.855,17.029,8.362
0.059,0.088,0.774,-13.855,13.794,6.775
0.074,0.092,0.780,-11.292,10.376,5.127
0.083,0.096,0.799,-7.812,6.409,2.930
0.085,0.101,0.810,-4.822,1.709,0.244
0.080,0.107,0.828,-1.465,-2.441,-2.014
0.072,0.107,0.863,2.258,-6.531,-3.418
0.066,0.097,0.894,4.944,-10.986,-3.784
0.048,0.088,0.909,5.188,-15.076,-3.479
0.028,0.097,0.918,3.662,-17.822,-3.052
0.021,0.093,0.931,2.869,-17.883,-2.380
0.019,0.098,0.941,2.991,-16.235,-2.075
0.016,0.121,0.944,3.601,-13.367,-1.709
0.023,0.132,0.958,3.723,-9.949,-0.916
0.038,0.139,0.976,3.906,-6.714,-0.549
0.040,0.148,0.942,3.845,-4.517,-0.671
0.065,0.131,1.013,2.930,-2.991,-1.282
0.053,0.191,0.946,1.587,-4.272,-3.357
0.060,0.212,0.980,-0.549,-4.456,-4.333
0.058,0.200,0.972,-0.305,-3.784,-4.272
0.052,0.217,0.959,2.991,-3.906,-5.432
0.051,0.203,0.986,6.592,-2.930,-6.531
0.047,0.175,1.019,8.301,-2.014,-7.996
0.038,0.159,1.023,7.935,-1.343,-10.132
0.035,0.151,1.032,5.310,-0.305,-12.268
0.031,0.153,1.040,1.831,0.916,-13.611
0.029,0.166,1.041,-1.221,2.747,-14.404
0.028,0.175,1.053,-1.404,4.944,-14.648
0.028,0.162,1.055,-0.244,6.531,-14.404
0.028,0.156,1.080,0.061,7.202,-14.648
0.018,0.151,1.082,0.427,6.470,-16.113
0.015,0.138,1.104,-0.366,4.639,-18.555
0.005,0.127,1.108,-2.808,2.319,-21.423
-0.008,0.123,1.122,-5.432,0.488,-24.109
-0.025,0.114,1.138,-7.629,-0.671,-26.062
-0.034,0.113,1.147,-8.972,-1.099,-26.978
-0.046,0.113,1.153,-10.010,-0.427,-26.917
-0.049,0.108,1.154,-10.620,1.099,-26.245
-0.045,0.114,1.142,-11.719,3.479,-25.696
-0.028,0.130,1.124,-13.855,7.080,-25.024
-0.011,0.140,1.089,-15.869,11.475,-24.780
0.000,0.178,1.060,-15.259,15.320,-26.001
0.009,0.194,1.070,-9.644,16.785,-27.954
0.012,0.168,1.117,0.427,13.611,-30.640
-0.002,0.131,1.177,11.841,5.554,-34.668
-0.043,0.076,1.229,22.095,-6.042,-38.452
-0.103,-0.017,1.257,28.870,-18.860,-41.077
-0.159,-0.071,1.266,26.978,-29.236,-42.053
-0.204,-0.071,1.260,14.404,-34.058,-39.856
-0.229,-0.065,1.246,-2.808,-32.776,-33.752
-0.267,0.041,1.202,-17.761,-26.123,-25.513
-0.280,0.113,1.116,-26.611,-15.137,-15.564
-0.269,0.186,1.047,-28.015,-1.282,-5.737
-0.239,0.247,0.983,-24.902,12.939,0.916
-0.210,0.304,0.935,-16.357,24.658,5.615
-0.177,0.321,0.895,-4.822,32.043,8.484
-0.144,0.300,0.871,6.958,34.424,7.874
-0.127,0.271,0.875,15.747,32.043,3.357
-0.123,0.239,0.880,19.409,25.452,-4.028
-0.125,0.202,0.875,18.494,16.174,-13.367
-0.127,0.179,0.869,13.245,6.653,-23.987
-0.133,0.171,0.862,5.798,-0.610,-33.264
-0.131,0.167,0.849,-0.061,-4.028,-39.124
-0.121,0.158,0.841,-2.441,-4.456,-41.077
-0.108,0.156,0.832,-2.136,-2.808,-40.039
-0.094,0.144,0.812,-0.488,0.061,-36.987
-0.074,0.138,0.796,1.892,4.578,-32.898
-0.051,0.140,0.793,3.723,9.216,-28.992
-0.022,0.135,0.792,5.737,12.268,-25.879
0.002,0.120,0.793,7.812,12.939,-23.682
0.023,0.110,0.800,8.484,11.780,-22.888
0.040,0.112,0.800,7.751,8.972,-23.010
0.050,0.123,0.812,6.287,5.493,-23.010
0.059,0.126,0.813,6.775,1.343,-22.583
0.058,0.118,0.806,7.690,-1.953,-21.545
0.061,0.115,0.806,7.629,-4.028,-20.081
0.066,0.120,0.811,7.141,-5.493,-18.738
0.074,0.121,0.816,7.202,-5.798,-17.029
0.084,0.122,0.827,8.362,-5.615,-15.747
0.096,0.123,0.842,10.010,-5.737,-14.587
0.105,0.112,0.852,11.414,-6.104,-13.123
0.110,0.108,0.867,12.085,-6.775,-11.841
0.108,0.109,0.881,11.963,-7.446,-10.437
0.110,0.105,0.902,12.085,-8.484,-8.911
0.105,0.102,0.914,12.329,-9.155,-7.568
0.101,0.103,0.920,12.207,-8.850,-6.104
0.104,0.106,0.929,12.573,-7.507,-4.395
0.104,0.117,0.933,13.245,-5.432,-2.258
0.112,0.114,0.931,14.099,-3.174,-0.488
