ax,ay,az
-0.010492,0.118584,1.032364
-0.016104,0.125416,1.031876
-0.020008,0.131028,1.034316
-0.025376,0.132980,1.037488
-0.030012,0.137616,1.037732
-0.032940,0.138592,1.040172
-0.034404,0.142740,1.041636
-0.036600,0.145912,1.044808
-0.036844,0.151280,1.046516
-0.036600,0.151768,1.045784
-0.037576,0.153476,1.048956
-0.036600,0.158356,1.047004
-0.035380,0.163968,1.049200
-0.037088,0.167384,1.050908
-0.036356,0.169092,1.049932
-0.038064,0.172020,1.050908
-0.039528,0.171288,1.047492
-0.037332,0.171532,1.049688
-0.035624,0.173728,1.054324
-0.035136,0.174948,1.051640
-0.032208,0.173484,1.053348
-0.030744,0.175924,1.050664
-0.028548,0.173728,1.051640
-0.023912,0.173484,1.050420
-0.017080,0.173972,1.049688
-0.010492,0.172020,1.041880
-0.002440,0.169580,1.043344
0.012932,0.168604,1.034316
0.022936,0.169092,1.031876
0.032940,0.167384,1.028460
0.041236,0.167384,1.026508
0.048800,0.168360,1.024312
0.057828,0.171532,1.017236
0.068320,0.173728,1.016504
0.072468,0.175680,1.005524
0.078812,0.177144,1.001132
0.086620,0.181536,0.998204
0.092476,0.183732,0.992104
0.100528,0.185196,0.985028
0.102724,0.187880,0.977952
0.108580,0.183732,0.970144
0.114680,0.185196,0.966728
0.118096,0.185196,0.950868
0.123708,0.182268,0.949892
0.127612,0.182024,0.941596
0.129808,0.179828,0.935252
0.133468,0.177388,0.928176
0.135420,0.175192,0.921100
0.132980,0.170800,0.905240
0.133468,0.169824,0.913048
0.133956,0.169580,0.898652
0.131028,0.164456,0.895968
0.128100,0.164944,0.895236
0.125416,0.159820,0.895236
0.119316,0.157868,0.885964
0.113704,0.158112,0.887428
0.103700,0.157868,0.889136
0.099064,0.157868,0.885720
0.094184,0.158356,0.880352
0.091744,0.159088,0.882548
0.088816,0.158356,0.891088
0.085156,0.159088,0.887916
0.080032,0.160064,0.894260
0.076860,0.159820,0.896212
0.073932,0.161284,0.901336
0.067100,0.164456,0.904020
0.062952,0.165676,0.909144
0.061000,0.167872,0.908900
0.055632,0.167872,0.911096
0.053192,0.170800,0.912072
0.049044,0.171044,0.915244
0.047824,0.172264,0.913536
0.044896,0.168848,0.917440
0.045872,0.166652,0.915732
0.047336,0.164456,0.923296
0.046604,0.160796,0.924516
0.050508,0.156892,0.927688
0.050508,0.155916,0.928908
0.050264,0.152012,0.937448
0.052216,0.150792,0.940620
0.052948,0.150060,0.947696
0.056364,0.148840,0.950380
0.058072,0.150548,0.951844
0.058804,0.150304,0.954284
0.062220,0.153232,0.955016
0.063928,0.155672,0.957212
0.066612,0.159576,0.960628
0.075640,0.167140,0.955260
0.081496,0.168360,0.954772
0.088816,0.168848,0.954284
0.092232,0.170068,0.953308
0.101016,0.169092,0.950136
0.110532,0.170556,0.955504
0.119072,0.172508,0.951600
0.128832,0.172020,0.950868
0.136152,0.170068,0.954284
0.144204,0.166896,0.951600
0.153476,0.165432,0.946720
0.163236,0.164944,0.953308
0.174704,0.167628,0.946476
0.182268,0.171288,0.953552
0.190320,0.169580,0.959164
0.198616,0.167140,0.955260
0.205448,0.167628,0.955748
0.211060,0.170800,0.956968
0.216916,0.171776,0.965752
0.223504,0.177388,0.973560
0.225944,0.183732,0.966972
0.232044,0.187880,0.966972
0.237656,0.188856,0.975268
0.240340,0.187636,0.974780
0.246684,0.189344,0.971852
0.251076,0.190564,0.977220
0.254004,0.192760,0.984784
0.257176,0.190808,0.987224
0.258396,0.192028,0.993568
0.260836,0.192516,0.990396
0.263764,0.190808,1.059936
0.262544,0.192272,1.000156
0.258884,0.191540,1.000400
0.256200,0.194712,1.000644
0.250832,0.195932,1.002108
0.244976,0.200568,1.001376
0.238388,0.203252,1.000644
0.230336,0.204960,1.002840
0.223992,0.206180,1.000888
0.217892,0.207400,0.998692
0.214232,0.209596,0.999180
0.208620,0.209596,0.998692
0.204472,0.205692,0.991372
0.201788,0.203496,0.986492
0.199104,0.203008,0.986248
0.197640,0.198616,0.980880
0.192516,0.196176,0.973316
0.190564,0.194956,0.968924
0.190320,0.193736,0.962580
0.190564,0.190320,0.958188
0.189588,0.188124,0.955260
0.190320,0.187148,0.947208
0.190076,0.182756,0.942816
0.189588,0.180560,0.937448
0.188612,0.178120,0.937448
0.188612,0.174704,0.934520
0.189100,0.170312,0.935496
0.191052,0.165920,0.935496
0.193492,0.162504,0.935740
0.191540,0.159820,0.938912
0.190320,0.157868,0.939156
0.191296,0.155428,0.941352
0.191052,0.151768,0.941108
0.192028,0.150060,0.944524
0.196176,0.145668,0.946964
0.196176,0.143716,0.952088
0.200324,0.141276,0.948672
0.203008,0.137128,0.953552
0.206180,0.134688,0.954040
0.209596,0.131760,0.952576
0.211792,0.128588,0.954284
0.213500,0.125660,0.953308
0.216916,0.122732,0.952088
0.221552,0.118828,0.950868
0.223992,0.112728,0.946964
0.228872,0.109800,0.950380
0.231800,0.107116,0.947452
0.235216,0.104188,0.948916
0.238144,0.102480,0.948428
0.238632,0.099064,0.945256
0.242292,0.098576,0.943304
0.241804,0.099308,0.942816
0.240340,0.099796,0.941596
0.239120,0.101260,0.939400
0.239608,0.101016,0.937936
0.238632,0.104188,0.935984
0.237412,0.108580,0.934764
0.235948,0.108092,0.937692
0.235948,0.111752,0.936472
0.234484,0.113948,0.936472
0.233264,0.113948,0.933056
0.232532,0.114436,0.933056
0.233020,0.115412,0.933300
0.233508,0.115656,0.937936
0.233996,0.117120,0.936228
0.233752,0.115168,0.937692
0.235704,0.113704,0.933056
0.233508,0.114436,0.874740
0.238144,0.114924,0.932324
0.252540,0.117852,0.898164
0.243756,0.110044,0.846680
0.253516,0.130784,0.994056
0.255956,0.126392,0.894748
0.254492,0.128344,0.781776
0.252296,0.133712,0.974536
0.246196,0.135420,0.908900
0.248636,0.135176,0.874008
0.257908,0.131516,0.931348
0.247660,0.130052,0.912560
0.244000,0.131760,0.910120
0.245952,0.129320,0.936228
0.247904,0.128832,0.929884
0.246440,0.127612,0.933300
0.250100,0.123220,0.954284
0.253028,0.119072,0.957456
0.253760,0.114436,0.962336
0.253516,0.112240,0.974292
0.256688,0.111020,0.977708
0.257420,0.110532,0.977708
0.258396,0.111752,0.975512
0.266448,0.108580,0.988200
0.263276,0.109068,0.981612
0.258640,0.111996,0.988444
0.252296,0.110776,0.998448
0.252296,0.111752,1.000400
0.245220,0.110532,0.995276
0.237412,0.109068,0.997960
0.228628,0.112484,1.001864
0.216672,0.116632,1.005036
0.207644,0.118584,1.007232
0.196420,0.119804,1.014064
0.170556,0.123708,1.020164
0.159576,0.125904,1.022116
0.148352,0.127856,1.030656
0.136884,0.130296,1.026996
0.129564,0.131516,1.031632
0.119072,0.132980,1.035048
0.113948,0.136884,1.032852
0.107360,0.133956,1.031144
0.103700,0.132492,1.030656
0.104188,0.132980,1.027972
0.104188,0.132248,1.023092
0.106628,0.127856,1.016504
0.112484,0.128344,1.014552
0.115900,0.127124,1.007476
0.122244,0.123464,1.000644
0.129320,0.124684,1.000156
0.137860,0.123464,0.995764
0.147376,0.121512,0.986248
0.157380,0.120292,0.977220
0.167628,0.121268,0.979904
0.177632,0.121268,0.978684
0.188856,0.122000,0.966972
0.197152,0.118096,0.966728
0.205692,0.116876,0.969412
0.209840,0.112972,0.972340
0.217648,0.111508,0.973072
0.221796,0.111508,0.980392
0.225212,0.111752,0.990640
0.225944,0.111752,0.999180
0.222040,0.113948,1.002108
0.217648,0.113704,1.013820
0.199836,0.119560,1.040416
0.191784,0.121024,1.049444
0.175192,0.124440,1.066036
0.161772,0.122976,1.077748
0.144692,0.126392,1.088728
0.125660,0.124196,1.102636
0.108336,0.123464,1.117032
0.091012,0.117852,1.129476
0.070516,0.113948,1.132160
0.054900,0.109068,1.133136
0.036356,0.105896,1.127524
0.020252,0.098576,1.141676
0.008296,0.092476,1.135576
-0.000976,0.088328,1.113860
-0.013908,0.080764,1.119228
-0.017324,0.071004,1.108736
-0.023180,0.062708,1.078968
-0.027572,0.053436,1.072380
-0.025376,0.044652,1.047492
-0.026596,0.031476,1.031876
-0.020740,0.017080,1.018944
-0.017324,0.007320,0.993324
-0.009272,-0.000976,0.979416
-0.000732,-0.010004,0.953552
0.004148,-0.022448,0.941352
0.011956,-0.026596,0.936960
0.015860,-0.027328,0.928176
0.016104,-0.027572,0.913292
0.016348,-0.024888,0.925980
0.013420,-0.023668,0.936960
0.010004,-0.019520,0.939644
0.003416,-0.014640,0.947696
-0.000488,-0.010492,0.957700
-0.003416,-0.004148,0.971608
-0.005856,0.000976,0.985760
-0.010736,0.005856,1.000400
-0.011956,0.012688,1.016260
-0.014884,0.016592,1.020896
-0.014884,0.020984,1.054324
-0.016836,0.020740,1.060668
-0.014884,0.024644,1.074820
-0.014640,0.024644,1.081652
-0.010736,0.024644,1.093608
-0.010248,0.024156,1.103124
-0.006832,0.023912,1.107028
-0.001220,0.021716,1.110688
0.000732,0.025620,1.111176
0.004392,0.025620,1.113372
0.008784,0.024644,1.109956
0.016592,0.026596,1.101660
0.024156,0.026840,1.093852
0.031476,0.028548,1.087508
0.041480,0.030256,1.072380
0.051240,0.031232,1.060912
0.056608,0.033428,1.051396
0.069052,0.034160,1.030656
0.080520,0.031720,1.022848
0.091012,0.036112,1.005524
0.101016,0.035136,0.997228
0.109312,0.037088,0.984296
0.117608,0.037088,0.973072
0.121268,0.036844,0.960384
0.128832,0.040016,0.951600
0.135420,0.043676,0.932080
0.136152,0.046848,0.918416
0.137372,0.050752,0.918416
0.136396,0.052948,0.915976
0.132248,0.056852,0.915732
0.126880,0.059536,0.915488
0.120292,0.064660,0.919636
0.113948,0.064904,0.923540
0.106384,0.069052,0.926224
0.100772,0.069784,0.931104
0.094428,0.069540,0.937204
0.088328,0.072712,0.944036
0.079544,0.071248,0.948428
0.075640,0.070760,0.956724
0.070516,0.068808,0.966484
0.066612,0.066368,0.969168
0.061732,0.066124,0.973316
0.058072,0.063684,0.978928
0.056120,0.061976,0.979904
0.054656,0.057340,0.985760
0.052216,0.053192,0.986004
0.052704,0.049044,0.986736
0.053924,0.043920,0.988200
0.052948,0.039772,0.987224
0.053924,0.035868,0.986004
0.056608,0.032696,0.986248
0.058560,0.027572,0.985516
0.061976,0.022448,0.983320
0.061976,0.016104,0.979172
0.064904,0.013908,0.977220
0.067344,0.012200,0.976244
0.069052,0.009516,0.973072
0.075152,0.005612,0.966484
0.076860,0.003904,0.964776
0.081008,0.001952,0.958432
0.083204,0.000976,0.956968
0.082960,0.000976,0.952820
0.083692,0.001952,0.949892
0.083936,0.003660,0.952332
0.085888,0.005612,0.950136
0.085644,0.006100,0.950136
0.085644,0.008784,0.948672
0.084912,0.008296,0.950380
0.083936,0.012444,0.949160
0.083692,0.014396,0.948428
0.085156,0.014884,0.951600
0.086132,0.017080,0.950868
0.085644,0.017324,0.954040
0.088328,0.017568,0.957944
0.087840,0.018056,0.956480
0.090768,0.019276,0.959896
0.092476,0.020984,0.961848
0.093452,0.025376,0.962580
0.096868,0.026108,0.964044
0.099064,0.026840,0.965508
0.101016,0.029036,0.964288
0.103944,0.029036,0.969656
0.110044,0.031232,0.965264
0.114192,0.029524,0.966728
0.120536,0.028548,0.969412
0.125416,0.027816,0.968436
0.132248,0.025620,0.968680
0.136640,0.026840,0.971852
0.141032,0.025620,0.970388
0.145668,0.024888,0.972340
0.148596,0.025132,0.972096
0.155184,0.028304,0.971608
0.155916,0.030500,0.973804
0.159088,0.032696,0.971120
0.162260,0.031964,0.972340
0.166164,0.032452,0.970632
0.169580,0.031232,0.970388
0.172508,0.031964,0.969168
0.173240,0.032940,0.971120
0.179584,0.032940,0.969168
0.179828,0.032940,0.970876
0.183488,0.032940,0.968680
0.186416,0.030500,0.969168
0.188368,0.031964,0.967460
0.190076,0.032208,0.967704
0.192516,0.029524,0.967460
0.194712,0.028792,0.964532
0.192272,0.028548,0.964776
0.191784,0.029036,0.964532
0.189832,0.030744,0.963068
0.191052,0.030988,0.966972
0.189100,0.031720,0.963556
0.189588,0.030256,0.962580
0.186904,0.030012,0.962092
0.184952,0.030256,0.960628
0.184708,0.030744,0.968436
0.183488,0.030012,0.965508
0.178852,0.031476,0.969412
0.177632,0.029524,0.973072
0.176412,0.030012,0.972828
0.174460,0.029768,0.980880
0.171288,0.030012,0.977220
0.167872,0.031720,0.982588
0.165188,0.030744,0.979660
0.161528,0.031476,0.986492
0.160552,0.028060,0.987956
0.161528,0.028304,0.987712
0.161772,0.028548,0.988932
0.162260,0.027572,0.989664
0.165188,0.025864,0.986980
0.168604,0.025132,0.987956
0.168116,0.021960,0.989420
0.172996,0.019276,0.988200
0.174704,0.017812,0.986492
0.180560,0.014152,0.985516
0.183732,0.012200,0.984784
0.186660,0.011224,0.982832
0.191296,0.011956,0.983076
0.193736,-0.002440,0.958676
0.229116,-0.007076,0.827160
0.184708,0.013908,1.071648
0.182268,0.011468,0.958920
0.219112,0.003660,0.799832
0.221552,0.017812,0.983076
0.198616,0.007564,0.964776
0.205936,0.009272,0.894748
0.218380,0.008540,0.993324
0.210084,0.001220,0.942572
0.209840,0.001952,0.966972
0.206912,0.004880,0.981856
0.210084,0.006100,0.983564
0.212280,0.009516,1.000888
0.209596,0.010736,1.010648
0.206912,0.010980,1.028216
0.211304,0.022204,1.039196
0.210816,0.022936,1.046028
0.210084,0.026596,1.059204
0.203984,0.031964,1.088972
0.196176,0.034404,1.084092
0.194468,0.032940,1.063352
0.192516,0.035868,1.088484
0.187636,0.035624,1.095804
0.178608,0.036112,1.085556
0.173728,0.037576,1.095804
0.163724,0.039528,1.094584
0.154452,0.040504,1.090192
0.144936,0.042944,1.091900
0.135664,0.044652,1.088728
0.130296,0.046604,1.081164
0.122000,0.050508,1.080188
0.116144,0.054656,1.070184
0.112240,0.055632,1.060912
0.112972,0.055632,1.058960
0.113460,0.056120,1.042856
0.115168,0.055632,1.039196
0.114924,0.058072,1.025044
0.118584,0.057584,1.015528
0.119560,0.060268,1.006500
0.120292,0.062952,1.000888
0.124928,0.061732,0.995276
0.130540,0.063440,0.991860
0.131272,0.063684,0.983564
0.135420,0.066124,0.983320
0.137616,0.067344,0.986736
0.134200,0.069052,0.988932
0.137372,0.069540,0.994056
0.134444,0.073444,1.000644
0.128832,0.077104,1.006988
0.125172,0.083204,1.012600
0.113460,0.096136,1.032852
0.104432,0.100284,1.036756
0.095892,0.108336,1.065060
0.082716,0.115412,1.075064
0.071736,0.126636,1.078968
0.059536,0.136884,1.086288
0.051728,0.146156,1.104100
0.040504,0.156160,1.103124
0.029768,0.162016,1.106784
0.021228,0.168360,1.110200
0.013176,0.174216,1.108004
0.005368,0.180804,1.105076
0.001220,0.183488,1.103124
0.000732,0.186172,1.092632
-0.001220,0.186416,1.084092
-0.003416,0.187880,1.075796
-0.005612,0.187636,1.066524
-0.001464,0.186660,1.055788
-0.000244,0.189588,1.042368
-0.000488,0.187636,1.026020
0.004392,0.189100,1.017968
0.003416,0.190076,1.007720
0.005368,0.188612,1.000400
0.009028,0.193736,0.999180
0.004636,0.195932,0.984296
0.003904,0.198860,0.986248
0.001220,0.204960,0.975512
-0.000488,0.208376,0.974780
-0.004148,0.210816,0.971608
-0.008784,0.214720,0.976244
-0.010248,0.219112,0.983076
-0.013176,0.220332,0.982344
-0.012444,0.221552,0.986248
-0.009272,0.223260,0.991860
-0.009028,0.223504,1.000156
-0.004880,0.224480,1.004792
-0.000732,0.223504,1.006256
0.004392,0.222284,1.013088
0.011712,0.221552,1.016260
0.018056,0.218868,1.017724
0.024644,0.216184,1.021628
0.030500,0.213012,1.025532
0.041480,0.211060,1.027484
0.050752,0.207888,1.028216
0.056852,0.207644,1.026020
0.065148,0.205204,1.024312
0.084668,0.198860,1.020164
0.092476,0.195932,1.014064
0.097112,0.193248,1.011136
0.104676,0.189588,1.002108
0.111508,0.185684,1.000644
0.120292,0.181780,0.995520
0.127612,0.179828,0.985028
0.133224,0.172996,0.980392
0.142252,0.171044,0.963312
0.148352,0.170800,0.964044
0.153964,0.164456,0.949404
0.155916,0.159820,0.939400
0.159820,0.156648,0.930616
0.162016,0.157868,0.926956
0.164700,0.156160,0.916952
0.166164,0.154940,0.915732
0.163480,0.152744,0.907680
0.161284,0.152500,0.898164
0.159332,0.151768,0.896700
0.156892,0.151036,0.891820
0.153720,0.150548,0.891088
0.148840,0.150792,0.893772
0.144936,0.152500,0.896700
0.138104,0.153720,0.901580
0.132004,0.153964,0.903044
0.122488,0.158600,0.902312
0.115900,0.160796,0.908656
0.108092,0.164700,0.912560
0.102968,0.167628,0.920368
0.097844,0.169824,0.923540
0.090036,0.171044,0.930616
0.079056,0.174216,0.937692
0.074420,0.174216,0.939156
0.070760,0.176168,0.942328
0.068564,0.178608,0.944280
0.068320,0.176656,0.950136
0.067832,0.176168,0.950136
0.068076,0.174704,0.950868
0.069784,0.170556,0.950136
0.069296,0.168848,0.949648
0.071980,0.167872,0.949404
0.072956,0.167140,0.949892
0.071980,0.164944,0.945744
0.074664,0.163968,0.945744
0.076860,0.161040,0.945256
0.077348,0.161528,0.941596
0.079056,0.159576,0.942816
0.081984,0.158600,0.941108
0.085888,0.156892,0.942572
0.088816,0.158844,0.945988
0.092476,0.157624,0.936228
0.096624,0.157136,0.934764
0.101504,0.159576,0.936716
0.106628,0.158112,0.933300
0.111996,0.158112,0.935984
0.117120,0.155916,0.932568
0.126392,0.157868,0.936228
0.129320,0.157380,0.938180
0.137616,0.155672,0.936960
0.145180,0.155672,0.936716
0.150060,0.155916,0.940376
0.156648,0.155916,0.939156
0.161772,0.153964,0.942084
0.167872,0.152988,0.943792
0.182268,0.152744,0.950868
0.187392,0.150548,0.952576
0.192028,0.149328,0.957456
0.199348,0.148352,0.957212
0.204228,0.150060,0.962336
0.209596,0.144692,0.961848
0.214232,0.145912,0.962824
0.217648,0.143960,0.962336
0.222772,0.146400,0.971120
0.227164,0.146644,0.966484
0.233996,0.146400,0.966972
0.237656,0.144204,0.968436
0.241316,0.140056,0.967704
0.245220,0.137128,0.966972
0.250588,0.138348,0.969656
0.253516,0.139568,0.971608
0.255468,0.136884,0.974292
0.257908,0.136640,0.971852
0.259616,0.135420,0.973072
0.260104,0.134200,0.977464
0.260836,0.136884,0.976732
0.259616,0.136640,0.978684
0.259128,0.139080,0.976976
0.260104,0.138592,0.977220
0.258396,0.138348,0.978928
0.255712,0.139324,0.975024
0.254736,0.138348,0.976000
0.251076,0.138592,0.972584
0.247660,0.140300,0.974780
0.244244,0.137372,0.975024
0.238632,0.137372,0.971608
0.235948,0.138592,0.972828
0.229848,0.136640,0.971364
0.219600,0.136396,0.970388
0.214720,0.135664,0.971120
0.208132,0.137372,0.970144
0.204472,0.132736,0.969412
0.199592,0.128344,0.967948
0.197152,0.128832,0.963068
0.195444,0.124928,0.964532
0.191540,0.122244,0.964776
0.190808,0.120292,0.965508
0.184952,0.118828,0.961848
0.184464,0.119560,0.960384
0.181536,0.115412,0.958432
0.178608,0.116876,0.956236
0.175192,0.115900,0.954528
0.172264,0.115412,0.955992
0.171776,0.113948,0.955504
0.170068,0.115412,0.953552
0.169336,0.113704,0.953552
0.166164,0.113948,0.955748
0.165188,0.113216,0.953796
0.167140,0.109068,0.951600
0.167384,0.109800,0.953064
0.173728,0.106872,0.950380
0.176412,0.106140,0.952820
0.181780,0.103700,0.955748
0.188368,0.101016,0.955748
0.192760,0.099064,0.956724
0.198372,0.097356,0.956724
0.203984,0.093452,0.955992
0.217160,0.081252,0.926956
0.258640,0.071248,0.763232
0.212036,0.108092,1.037000
0.216672,0.107848,0.975024
0.247416,0.093940,0.757620
0.253516,0.120780,0.967948
0.233020,0.108336,0.927444
0.250100,0.113948,0.975268
0.240096,0.106140,0.917196
0.243512,0.110776,0.932324
0.237168,0.115656,0.952820
0.237656,0.114192,0.952088
0.238632,0.117852,0.954040
0.238876,0.116876,0.967460
0.238388,0.116388,0.976244
0.240096,0.115168,0.979172
0.246196,0.117120,0.988688
0.247172,0.117608,0.992592
0.249124,0.113460,0.975512
0.250588,0.121024,1.000400
0.245952,0.122244,0.989908
0.250588,0.119804,0.970632
0.257176,0.120048,0.979660
0.253028,0.117852,0.974048
0.255224,0.115656,0.960140
0.259128,0.111996,0.969900
0.256688,0.109068,0.945988
0.257420,0.105896,0.935984
0.257176,0.109312,0.947452
0.256688,0.102968,0.938180
0.259616,0.102724,0.916220
0.261324,0.101260,0.937692
0.255468,0.100528,0.902068
0.257176,0.095648,0.917440
0.252052,0.094916,0.905240
0.247904,0.096868,0.902800
0.241804,0.097844,0.909632
0.239120,0.098088,0.915976
0.236192,0.094184,0.915976
0.232532,0.097844,0.919392
0.225700,0.098088,0.926224
0.223992,0.101016,0.931348
0.218624,0.102968,0.938912
0.214476,0.103456,0.946476
0.210816,0.106140,0.957456
0.206424,0.109800,0.969168
0.204228,0.109800,0.979660
0.198128,0.114680,0.989908
0.191052,0.119072,1.000400
0.183488,0.124440,1.007964
0.174216,0.130784,1.023336
0.166164,0.135176,1.030412
0.159820,0.142008,1.046760
0.152500,0.146644,1.055300
0.146156,0.150304,1.070916
0.140788,0.155428,1.083604
0.132004,0.162748,1.081408
0.124928,0.168360,1.093608
0.122732,0.165188,1.127036
0.118096,0.168360,1.109224
0.114192,0.175680,1.106052
0.110776,0.178852,1.117276
0.110288,0.176656,1.118252
0.107604,0.176656,1.100196
0.111996,0.170800,1.096536
0.116876,0.166896,1.090192
0.121756,0.165920,1.083360
0.125904,0.162260,1.067500
0.133224,0.158112,1.061400
0.143960,0.148352,1.040904
0.150060,0.141520,1.030412
0.158600,0.140788,1.024800
0.165920,0.140300,1.014064
0.173240,0.138348,1.007720
0.176900,0.137372,1.004304
0.181292,0.134932,1.004548
0.183976,0.134932,1.001132
0.182512,0.136152,1.005280
0.174216,0.135420,1.006988
0.166164,0.138592,1.013820
0.155916,0.138836,1.021628
0.144204,0.141764,1.030900
0.129564,0.142740,1.036268
0.118096,0.145912,1.049444
0.102968,0.147132,1.061156
0.088572,0.148596,1.071892
0.075640,0.145424,1.081408
0.057584,0.144448,1.089704
0.043432,0.143472,1.094340
0.029036,0.140788,1.099464
0.014152,0.137128,1.100440
0.001952,0.132004,1.098976
-0.007076,0.124684,1.095804
-0.016348,0.114436,1.092144
-0.023912,0.102236,1.087996
-0.029036,0.087596,1.077504
-0.030988,0.013664,1.054568
-0.029280,0.046116,1.043344
-0.030988,0.027816,1.030656
-0.029768,0.014396,1.017968
-0.030500,0.000000,1.006256
-0.027572,-0.011468,0.999180
-0.026108,-0.019520,0.992348
-0.027572,-0.027816,0.978196
-0.027328,-0.035136,0.968436
-0.028060,-0.038552,0.962824
-0.023424,-0.040748,0.956480
-0.023424,-0.040992,0.949648
-0.027816,-0.043676,0.946232
-0.029524,-0.042944,0.949648
-0.035136,-0.033428,0.949648
-0.048068,-0.029036,0.955504
-0.051728,-0.022692,0.964532
-0.057828,-0.017812,0.968436
-0.059780,-0.013908,0.976488
-0.061244,-0.010980,0.985760
-0.065880,-0.010736,0.994056
-0.069540,-0.010980,0.999912
-0.070516,-0.009028,1.001864
-0.071980,-0.006344,1.015040
-0.074908,-0.007564,1.021872
-0.073200,-0.009272,1.026752
-0.074176,-0.009028,1.039440
-0.073688,-0.011956,1.026264
-0.075640,-0.016592,1.037732
-0.067588,-0.023180,1.046516
-0.064660,-0.022936,1.045784
-0.059536,-0.023668,1.046272
-0.056608,-0.025864,1.033828
-0.048800,-0.030012,1.026996
-0.045384,-0.031964,1.024800
-0.037332,-0.035380,1.010404
-0.028792,-0.039528,1.006988
-0.020008,-0.044408,1.000400
-0.012688,-0.048312,0.995276
-0.005124,-0.051728,0.991616
-0.000244,-0.054168,0.973560
0.008540,-0.059536,0.970144
0.011956,-0.061244,0.962092
0.015372,-0.063684,0.956480
0.018544,-0.063440,0.951112
0.019764,-0.060512,0.948672
0.020496,-0.060512,0.947208
0.019276,-0.060024,0.943304
0.019032,-0.057096,0.946232
0.018056,-0.056852,0.947696
0.013908,-0.053192,0.944768
0.014152,-0.054656,0.949648
0.014884,-0.055388,0.953064
0.014884,-0.054900,0.956480
0.011712,-0.061976,0.961360
0.009272,-0.064172,0.967704
0.004880,-0.065636,0.976000
0.000244,-0.068320,0.984296
-0.000732,-0.070028,0.986248
-0.004880,-0.067588,0.995764
-0.011468,-0.068564,1.004304
-0.020496,-0.072956,1.006744
-0.023424,-0.074664,1.012112
-0.027572,-0.073932,1.017480
-0.032940,-0.072224,1.018212
-0.039528,-0.070760,1.018456
-0.042700,-0.072468,1.023580
-0.045140,-0.073688,1.022604
-0.045872,-0.073444,1.021872
-0.041724,-0.074420,1.024312
-0.042700,-0.075396,1.025776
-0.039528,-0.074664,1.021872
-0.040260,-0.077104,1.023824
-0.040992,-0.080032,1.020896
-0.039772,-0.081984,1.013332
-0.040748,-0.081740,1.015284
-0.040016,-0.083448,1.010404
-0.039528,-0.084912,1.011380
-0.036600,-0.081740,1.011380
-0.035868,-0.082716,1.009428
-0.030256,-0.082960,1.008940
-0.030988,-0.084424,1.005524
-0.030744,-0.083204,1.007476
-0.028060,-0.081740,1.005768
-0.028548,-0.084424,1.010648
-0.027084,-0.079056,1.013088
-0.028548,-0.076128,1.022116
-0.025620,-0.072712,1.021140
-0.025864,-0.071248,1.026020
-0.027572,-0.065880,1.028216
-0.022204,-0.063196,1.030412
-0.024644,-0.061732,1.037244
-0.023912,-0.061488,1.043100
-0.023180,-0.058804,1.045052
-0.022204,-0.056120,1.048956
-0.022204,-0.054656,1.053592
-0.018300,-0.050020,1.062376
-0.015860,-0.048800,1.062376
-0.013420,-0.050020,1.066036
-0.010980,-0.049532,1.068232
-0.007808,-0.048312,1.068476
-0.005368,-0.048312,1.066524
-0.000976,-0.048068,1.068720
0.000976,-0.047824,1.069452
0.003172,-0.050508,1.066768
0.009028,-0.053680,1.065304
0.012444,-0.053436,1.063108
0.016348,-0.055876,1.057252
0.020008,-0.055876,1.056032
0.027084,-0.060756,1.049444
0.029524,-0.061732,1.046028
0.030256,-0.061488,1.042856
0.033428,-0.062464,1.039928
0.032452,-0.060756,1.037732
0.031720,-0.060268,1.033828
0.031232,-0.060268,1.032608
0.027084,-0.057340,1.029680
0.025864,-0.057584,1.027728
0.026352,-0.054656,1.025288
0.023424,-0.056120,1.023580
0.023912,-0.056852,1.019920
0.023912,-0.054656,1.019188
0.024888,-0.053924,1.015040
0.023424,-0.056852,1.014796
0.021960,-0.053924,1.011380
0.019276,-0.053192,1.012600
0.016592,-0.050996,1.006500
0.011956,-0.050020,1.004060
0.014396,-0.050508,1.003084
0.012932,-0.049288,1.001620
0.014884,-0.052460,1.004548
0.014884,-0.052704,1.002352
0.015860,-0.052948,1.003816
0.015372,-0.054656,1.003084
0.014640,-0.055144,1.002596
0.017080,-0.057584,1.000888
0.019520,-0.054168,1.001132
0.020008,-0.055632,1.000644
0.021960,-0.052216,0.999912
0.024400,-0.052948,1.000644
0.023180,-0.051728,1.000156
0.025620,-0.054656,0.999424
0.028060,-0.052948,1.000400
0.030256,-0.053436,0.997716
0.034404,-0.051484,0.997716
0.038308,-0.050752,0.997472
0.037088,-0.052704,0.993568
0.062220,-0.044408,0.922564
0.028548,-0.051728,1.018456
0.031720,-0.040748,1.004792
0.064172,-0.048068,0.850584
0.074908,-0.029768,0.947208
0.047336,-0.037088,0.978684
0.051728,-0.038064,0.896700
0.068076,-0.033184,0.973560
0.060756,-0.041236,0.949892
0.059292,-0.040016,0.953064
0.055144,-0.043676,0.967948
0.060512,-0.045140,0.959164
0.064172,-0.044896,0.968436
0.067100,-0.042456,0.967216
0.069296,-0.044164,0.974780
0.073688,-0.041968,0.978684
0.080764,-0.044164,0.987956
0.086376,-0.046604,0.979172
0.094184,-0.042212,0.973804
